,Tout,solGlo,caf
2024-03-29 14:00:00+01:00,281.0237731933594,339265.75,0.9974836707115173
2024-03-29 15:00:00+01:00,281.5968933105469,308029.75,0.9996311068534851
2024-03-29 16:00:00+01:00,282.23272705078125,461108.53125,0.9936104416847229
2024-03-29 17:00:00+01:00,281.5907287597656,347887.6875,0.999995231628418
2024-03-29 18:00:00+01:00,280.8898010253906,221579.375,0.9861701726913452
2024-03-29 19:00:00+01:00,279.87738037109375,61553.625,1.0
2024-03-29 20:00:00+01:00,278.7080383300781,41.6875,0.9997424483299255
2024-03-29 21:00:00+01:00,278.33148193359375,-17.4375,1.0
2024-03-29 22:00:00+01:00,277.7265930175781,0.0,0.9398704767227173
2024-03-29 23:00:00+01:00,276.7714538574219,0.0,0.7413372993469238
2024-03-30 00:00:00+01:00,275.944091796875,0.0,0.30979302525520325
2024-03-30 01:00:00+01:00,275.1600646972656,5.1003104517555187e-11,0.4126303195953369
2024-03-30 02:00:00+01:00,274.4684753417969,5.104917877307713e-11,0.053187597543001175
2024-03-30 03:00:00+01:00,273.8591003417969,-2.0399680555893696e-10,0.00034368952037766576
2024-03-30 04:00:00+01:00,273.1869812011719,0.0,0.7354709506034851
2024-03-30 05:00:00+01:00,273.16717529296875,0.0,0.9995596408843994
2024-03-30 06:00:00+01:00,273.3588562011719,928.0,0.9225134253501892
2024-03-30 07:00:00+01:00,273.9402770996094,99168.0,0.931344747543335
2024-03-30 08:00:00+01:00,275.7384033203125,262318.71875,0.7088808417320251
2024-03-30 09:00:00+01:00,277.1900329589844,498522.21875,0.12935809791088104
2024-03-30 10:00:00+01:00,279.0447692871094,999734.75,0.27528098225593567
2024-03-30 11:00:00+01:00,279.4603271484375,1580975.625,0.30870571732521057
2024-03-30 12:00:00+01:00,281.70458984375,1775129.0,0.016484731808304787
2024-03-30 13:00:00+01:00,282.4696044921875,1841734.5,0.13591255247592926
2024-03-30 14:00:00+01:00,282.58544921875,1785303.5,0.14678236842155457
2024-03-30 15:00:00+01:00,283.1756286621094,1583798.5,0.3494423031806946
2024-03-30 16:00:00+01:00,283.363037109375,1275174.5,0.14440923929214478
2024-03-30 17:00:00+01:00,282.9461364746094,898750.5,0.23748335242271423
2024-03-30 18:00:00+01:00,282.37664794921875,486623.0,0.2008252739906311
2024-03-30 19:00:00+01:00,280.7631530761719,112075.625,0.1384333074092865
2024-03-30 20:00:00+01:00,279.4595642089844,-37.125,0.23661139607429504
2024-03-30 21:00:00+01:00,279.0832824707031,1.375,0.22754833102226257
2024-03-30 22:00:00+01:00,279.5087585449219,0.0,0.2653605341911316
2024-03-30 23:00:00+01:00,278.8868103027344,0.0,0.632392406463623
2024-03-31 00:00:00+01:00,278.1988830566406,0.0,0.5432282090187073
2024-03-31 01:00:00+01:00,277.6422424316406,5.095408123212408e-11,0.4122591018676758
2024-03-31 03:00:00+02:00,276.8467712402344,5.102027134107345e-11,0.126717209815979
